index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank,projection_x,projection_y,image_href
225,7,225,39,0,0,6,6,40,2,ddddddrruluuuuurrdldddrdrluuuruurrdddddd,1111111/1111101/1111101/1111001/1111001/1111101/1110001,images/grid_0225_n7_seed225.svg,optimal,optimal-225,,,,0.275,0.425,0.075,0.225,0.4358974358974359,2.2222222222222223,6.0,1.0,1.6850834320114558,0,4.3309,69,4.64247,0.22617,../../images/grid_0225_n7_seed225.svg
967,7,967,40,0,0,4,2,40,1,ddddddrrrrurdruuuulduuulllldrdldddrruuld,1111110/1110010/1110011/1111011/1111001/1111111/1111111,images/grid_0967_n7_seed967.svg,optimal,optimal-967,,,,0.25,0.35,0.175,0.225,0.4871794871794871,2.0,6.0,1.0,1.449137674618944,0,4.5565,82,3.68577,0.40387,../../images/grid_0967_n7_seed967.svg
139,7,139,40,0,0,5,6,41,2,rlddddrrrrurruuullldrrdlldluldddldrrrrrru,1101111/1001111/1111111/1111111/1111100/1100001/1111111,images/grid_0139_n7_seed139.svg,optimal,optimal-139,,,,0.1463414634146341,0.2682926829268293,0.2195121951219512,0.3658536585365853,0.5,1.9523809523809523,6.0,1.0,1.361938061530961,0,4.4162,74,0.15403,0.5136,../../images/grid_0139_n7_seed139.svg
50,7,50,42,2,0,1,6,43,2,ddddrrrrrruuulddluuuldddlluruluruludrrurrrd,0101111/0111001/1111100/1111111/1111111/1111111/1111111,images/grid_0050_n7_seed50.svg,optimal,optimal-50,,,,0.2790697674418604,0.2558139534883721,0.1627906976744186,0.3023255813953488,0.5476190476190477,1.7916666666666667,6.0,1.0,1.2576156893988808,0,4.4814,76,1.27823,1.53697,../../images/grid_0050_n7_seed50.svg
117,7,117,42,0,0,1,1,42,1,ddddddrrrrrrulluururuulddlldddlluruluruuld,1110011/1110011/1111111/1111110/1111100/1111111/1111111,images/grid_0117_n7_seed117.svg,optimal,optimal-117,,,,0.2619047619047619,0.2857142857142857,0.2142857142857142,0.238095238095238,0.5365853658536586,1.826086956521739,6.0,1.0,1.403479338397302,0,4.6147,85,3.19364,0.365,../../images/grid_0117_n7_seed117.svg
103,7,103,41,0,0,0,6,44,4,ddddddrrrrrruuddlluuulddlluruluuurrdldrrruur,1111011/1111010/1111110/1111100/1111101/1111101/1111111,images/grid_0103_n7_seed103.svg,optimal,optimal-103,,,,0.2727272727272727,0.2727272727272727,0.1590909090909091,0.2954545454545454,0.4651162790697674,2.0952380952380953,6.0,1.0,1.4443572274383902,0,4.5062,78,5.30621,-3.1078,../../images/grid_0103_n7_seed103.svg
954,7,954,43,0,0,6,6,44,2,ddddddrurduuuuluurdrurrrddddluluurdllddddrrr,1111111/1111111/1111111/1011111/1011011/1111000/1111111,images/grid_0954_n7_seed954.svg,optimal,optimal-954,,,,0.25,0.3863636363636363,0.1136363636363636,0.25,0.5116279069767442,1.9130434782608696,6.0,1.0,1.3803919883815257,0,4.524,80,0.5504,-2.80902,../../images/grid_0954_n7_seed954.svg
850,7,850,40,0,0,5,1,40,1,ddddddrrururrddruuulurulllulldrdrlldrdld,1111000/1111111/1111011/1110011/1111111/1111011/1110011,images/grid_0850_n7_seed850.svg,optimal,optimal-850,,,,0.2,0.325,0.225,0.25,0.6410256410256411,1.5384615384615383,6.0,1.0,1.08240363688233,0,4.6584,87,3.65107,2.01007,../../images/grid_0850_n7_seed850.svg
13,7,13,43,0,0,6,0,42,0,dddruuurrrrrddlulddddrrdlllluruuuuldddlldd,1111111/1111111/1111111/1111100/1111100/1011111/1011111,images/grid_0013_n7_seed13.svg,optimal,optimal-13,,,,0.2142857142857142,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.4390243902439024,2.210526315789474,5.0,1.0,1.280581585325941,0,4.5024,77,2.45515,-2.5555,../../images/grid_0013_n7_seed13.svg
440,7,440,43,0,0,6,5,43,1,ddddddruuruluuurrrrrdddduluullldrrdldrdldrr,1111111/1111111/1111111/1111111/1111101/1101100/1101110,images/grid_0440_n7_seed440.svg,optimal,optimal-440,,,,0.2093023255813953,0.3488372093023256,0.1627906976744186,0.2790697674418604,0.5238095238095238,1.8695652173913044,6.0,1.0,1.3926623806997358,0,4.6061,84,2.45901,-2.50559,../../images/grid_0440_n7_seed440.svg
