index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image,source,source_id,user,config_id,config_label,move_fraction_u,move_fraction_d,move_fraction_l,move_fraction_r,turn_rate,mean_run_length,max_run_length,min_run_length,run_length_std,cluster,cluster_distance,cluster_rank
417,7,417,43,0,0,3,5,44,2,ddddddrrluurrulluuurddrurrruddddddlluruluurd,1110001/1111111/1111111/1111111/1111111/1100111/1110111,images/grid_0417_n7_seed417.svg,optimal,optimal-417,,,,0.2727272727272727,0.3409090909090909,0.13636363636363635,0.25,0.5116279069767442,1.9130434782608696,6.0,1.0,1.411537659195472,0,3.2518624341251705,296
337,7,337,43,0,0,6,0,42,0,rdlddrurdddruuuuurrrddddddluuuuuldddddllll,1101111/1101111/1111111/1111111/0011111/0011111/1111111,images/grid_0337_n7_seed337.svg,optimal,optimal-337,,,,0.2619047619047619,0.40476190476190477,0.16666666666666666,0.16666666666666666,0.3902439024390244,2.4705882352941178,6.0,1.0,1.7861442883163503,0,3.2619039397709213,297
12,7,12,42,0,0,1,1,42,1,ddddddrrrrururuuuuldddldldlluruurduruullld,1111111/1100111/1011111/1011111/1111111/1111110/1111100,images/grid_0012_n7_seed12.svg,optimal,optimal-12,,,,0.2857142857142857,0.30952380952380953,0.19047619047619047,0.21428571428571427,0.5609756097560976,1.75,6.0,1.0,1.299038105676658,0,3.2662099136817995,298
382,7,382,42,0,0,2,5,41,0,rrdddlldddrrulurruuuurrrddddddluluruluurd,1111111/0011111/0011111/1111111/1111111/1110111/1110011,images/grid_0382_n7_seed382.svg,optimal,optimal-382,,,,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.525,1.8636363636363635,6.0,1.0,1.2539194749212474,0,3.270474370362581,299
222,7,222,41,0,0,2,5,41,1,ddddddrrrrrruuldluuuldldrdlluuuuurrrdurdd,1111110/1100110/1101110/1111100/1111111/1111111/1111111,images/grid_0222_n7_seed222.svg,optimal,optimal-222,,,,0.2682926829268293,0.3170731707317073,0.14634146341463414,0.2682926829268293,0.475,2.05,6.0,1.0,1.6575584454250776,0,3.272136225882716,300
107,7,107,39,0,0,5,6,39,1,dddrdddruurululuurdrurrrddluldldrdrddru,1111111/1111111/1111111/1111100/0111110/0110011/0110011,images/grid_0107_n7_seed107.svg,optimal,optimal-107,,,,0.23076923076923078,0.358974358974359,0.1282051282051282,0.28205128205128205,0.7368421052631579,1.3448275862068966,3.0,1.0,0.6578891044254799,0,3.2748985048330135,301
928,7,928,42,0,0,1,6,43,2,ddddrdrdrrrruuulddllululuuurddrrdduluuurrrd,1111111/1111001/1111100/1111111/1111111/0111111/0011111,images/grid_0928_n7_seed928.svg,optimal,optimal-928,,,,0.27906976744186046,0.3023255813953488,0.13953488372093023,0.27906976744186046,0.5476190476190477,1.7916666666666667,4.0,1.0,0.9991315673568165,0,3.277067715972341,302
617,7,617,39,0,0,6,0,38,0,ddruurrrrrddldrdldrdlluluruluulddllddd,1111111/1111001/1111011/1111111/1001111/1001111/1000111,images/grid_0617_n7_seed617.svg,optimal,optimal-617,,,,0.18421052631578946,0.34210526315789475,0.23684210526315788,0.23684210526315788,0.6486486486486487,1.52,5.0,1.0,0.8997777503361595,0,3.277523534572459,303
501,7,501,41,0,0,4,1,41,1,ddddddrrrrrruuuuuulllldludddrrrdrdlluldlu,1111111/1110001/1100001/1111101/1111111/1111111/1111111,images/grid_0501_n7_seed501.svg,optimal,optimal-501,,,,0.21951219512195122,0.3170731707317073,0.21951219512195122,0.24390243902439024,0.425,2.2777777777777777,6.0,1.0,1.879880479520959,0,3.2796110818004784,304
950,7,950,40,1,0,4,3,40,1,dddddrrrrrlullluuuururrdrurddldrdllulldr,0011111/1110111/1100011/1111111/1111111/1111100/1111110,images/grid_0950_n7_seed950.svg,optimal,optimal-950,,,,0.2,0.275,0.225,0.3,0.5641025641025641,1.7391304347826086,5.0,1.0,1.2586186805330546,0,3.2819132046020223,305
